subset,site_id,layer,segment,events,points,ccc,rmse_mm,mae_mm,bias_mm
clean_stageII_48h,270,moisture_8in,early_0_3h,10,120,0.9889265216406979,0.4672901935954735,0.291211488721203,0.07484613762134665
clean_stageII_48h,270,moisture_8in,post3_late_storage,10,204,0.9976067692256867,0.19343136736536512,0.11204657899970538,-0.0005267349012444303
clean_stageII_48h,270,moisture_8in,post3_mid_storage,10,293,0.9322940847173256,0.9796778085162139,0.6206947346240416,-0.40064589980738
clean_stageII_48h,275,moisture_4in,early_0_3h,40,480,0.9814319328630061,0.5019763151572583,0.32022069646784057,0.10913172009021035
clean_stageII_48h,275,moisture_4in,post3_late_storage,40,645,0.9586181759448115,0.6277216193905684,0.2509173077336604,0.05360997172407285
clean_stageII_48h,275,moisture_4in,post3_mid_storage,36,704,0.9209423308162314,0.9236010258547431,0.4958672949959963,0.09154094810935547
clean_stageII_48h,280,moisture_4in,early_0_3h,19,228,0.9719091209077981,0.38395402015116686,0.24315443041777335,0.03983584715516861
clean_stageII_48h,280,moisture_4in,post3_late_storage,19,286,0.9927201530821674,0.1965533383770018,0.11151128038042575,-0.04395338373058333
clean_stageII_48h,280,moisture_4in,post3_mid_storage,18,241,0.9838090719966546,0.20825359329231452,0.16070711175857094,0.004226432608965732
clean_stageII_48h,290,moisture_4in,early_0_3h,10,120,0.9173868082420567,0.413087095334809,0.27642732228290623,0.028107557091285963
clean_stageII_48h,290,moisture_4in,post3_late_storage,10,269,0.9447871732569277,0.3319001333193053,0.20320549698545745,-0.11894726925450957
clean_stageII_48h,303,moisture_4in,early_0_3h,59,708,0.5742510684729134,3.6792634674432136,1.9115028680174868,0.8160379118749564
clean_stageII_48h,303,moisture_4in,post3_late_storage,59,1684,0.9462670683140497,0.8123803857828251,0.6144182691383612,0.10788661655933242
clean_stageII_48h,303,moisture_4in,post3_mid_storage,49,1097,0.9684293626976179,0.6743378995578503,0.5396958248025022,0.0043344893622457
clean_stageII_48h,303,moisture_8in,early_0_3h,18,216,0.9775797839017393,0.989638806309535,0.6403495081497155,0.1174209093571215
clean_stageII_48h,303,moisture_8in,post3_late_storage,18,672,0.9718356104116344,0.8814098506354227,0.5182328235482574,-0.12080983105577794
clean_stageII_48h,303,moisture_8in,post3_mid_storage,16,463,0.9540208077891423,0.9472133287554111,0.6392922322638707,-0.17178160957346486
clean_stageII_48h,311,moisture_4in,early_0_3h,75,900,0.9583665160890757,0.5984980489370503,0.34428733384843624,0.2508098504048603
clean_stageII_48h,311,moisture_4in,post3_late_storage,75,1143,0.9590030092723326,0.6392750942041141,0.25451367469886876,0.05095258862038829
clean_stageII_48h,311,moisture_4in,post3_mid_storage,72,1268,0.5820005724416947,1.5836676478069662,1.0909303603734524,-0.5945256175555562
clean_stageII_48h,315,moisture_4in,early_0_3h,28,336,0.9930127211560311,0.3889217284151022,0.2259756310497044,0.030176095971837378
clean_stageII_48h,315,moisture_4in,post3_late_storage,28,521,0.9926455334594523,0.38751216230095925,0.24026893338193897,-0.006408071394987121
clean_stageII_48h,315,moisture_4in,post3_mid_storage,26,389,0.9837704188133509,0.6217010295657766,0.44700473082018893,0.014407303021930247
clean_stageII_48h,335,moisture_4in,early_0_3h,50,593,0.9853327196469115,0.7846385380031288,0.4261704390107793,0.12083519090047373
clean_stageII_48h,335,moisture_4in,post3_late_storage,51,845,0.9816554714214912,0.8779427131093784,0.3970412992558768,0.03076130718139658
clean_stageII_48h,335,moisture_4in,post3_mid_storage,43,741,0.9955243187568921,0.417311095886387,0.3291335032315005,0.027078575634232098
clean_stageII_48h,335,moisture_8in,early_0_3h,12,144,0.9927355064075151,0.790098743728856,0.5729722247146252,0.007328135832782763
clean_stageII_48h,335,moisture_8in,post3_late_storage,12,226,0.9967467586411488,0.5775900952737582,0.40366159545379565,-0.0770303799511511
clean_stageII_48h,335,moisture_8in,post3_mid_storage,11,184,0.9966590211882422,0.5676482615926023,0.3519415933061779,-0.012496774196138854
clean_stageII_48h,340,moisture_4in,early_0_3h,24,288,0.9741467624852527,0.5973925876150104,0.34851614479860477,0.08707482610079803
clean_stageII_48h,340,moisture_4in,post3_late_storage,24,512,0.9876648778561539,0.2778794653583331,0.2087817308666293,0.018851977882653824
clean_stageII_48h,340,moisture_4in,post3_mid_storage,23,544,0.9929305788167331,0.23650398132095676,0.17548579305108855,0.007400059088777666
clean_stageII_48h,400,moisture_4in,early_0_3h,10,120,0.9928947120846047,0.13238543515249782,0.09414529151878051,0.00729627434835088
clean_stageII_48h,400,moisture_4in,post3_late_storage,10,161,0.975095701487689,0.22650777283677606,0.13578088663216628,-0.04637431526960471
clean_stageII_48h,405,moisture_12in,early_0_3h,26,312,0.9944913858688216,0.5250019014036612,0.3739180481306505,0.055618612376968336
clean_stageII_48h,405,moisture_12in,post3_late_storage,25,385,0.9791516100214053,0.8002403487824965,0.4774186894489078,-0.09926026558093301
clean_stageII_48h,405,moisture_12in,post3_mid_storage,21,362,0.982833706053901,0.6221681285397745,0.46029738380557533,-0.004399214399410637
clean_stageII_48h,405,moisture_16in,early_0_3h,13,156,0.9884130375257992,1.0943856581937397,0.8909879219645208,-0.026684260193416104
clean_stageII_48h,405,moisture_16in,post3_late_storage,13,167,0.9815002345837274,1.1019834063916412,0.6791052190056327,0.20490303195924642
clean_stageII_48h,405,moisture_16in,post3_mid_storage,9,84,0.9786977049553972,1.4000502082867232,1.1812992046873196,0.1542421462479349
clean_stageII_48h,405,moisture_4in,early_0_3h,44,521,0.9272210096561064,0.8412273897031106,0.45376862866251605,0.14996527317246233
clean_stageII_48h,405,moisture_4in,post3_late_storage,44,610,0.9864054434420378,0.3110315930579856,0.21325045582199592,0.013219415788242154
clean_stageII_48h,405,moisture_4in,post3_mid_storage,29,306,0.9881897703164536,0.3088733886885566,0.2315758079689007,-0.041488084012466606
clean_stageII_48h,405,moisture_8in,early_0_3h,21,252,0.9949537228590909,0.46921827946963574,0.3679910666050944,0.0008989830905776975
clean_stageII_48h,405,moisture_8in,post3_late_storage,21,317,0.9959851823002078,0.36174748115705224,0.2927026021339875,-0.022195626709146876
clean_stageII_48h,405,moisture_8in,post3_mid_storage,18,261,0.9910512860758789,0.5281023425434387,0.3634270959827084,-0.04070127664395273
clean_stageII_48h,420,moisture_4in,early_0_3h,71,852,0.916419853637037,1.4616963954779008,0.7536499946329527,0.40944889018415526
clean_stageII_48h,420,moisture_4in,post3_late_storage,71,1158,0.9649794833370625,0.890276654267191,0.3622582054630443,0.07479020197138428
clean_stageII_48h,420,moisture_4in,post3_mid_storage,64,950,0.9916543629542702,0.4636177641769327,0.3354839067311758,-0.016063152581005807
clean_stageII_48h,425,moisture_4in,early_0_3h,9,108,0.9886555754267518,0.34421639021114475,0.2465621218459606,-0.051363646201650764
clean_stageII_48h,425,moisture_4in,post3_late_storage,9,139,0.9934431989276177,0.2811765776516577,0.17329176459290138,-0.004474788916233865
clean_stageII_48h,425,moisture_4in,post3_mid_storage,9,114,0.9891063048462578,0.3556685212999996,0.2772586738373426,0.022595175978977276
clean_stageII_48h,430,moisture_4in,early_0_3h,44,528,0.9799513646625082,0.7151676317889224,0.4487967699233733,0.054431083496703385
clean_stageII_48h,430,moisture_4in,post3_late_storage,44,729,0.9951996278106114,0.30454632848362806,0.22446093516664734,0.015628604807510053
clean_stageII_48h,430,moisture_4in,post3_mid_storage,34,430,0.9039677265020694,1.4952793226286394,0.5608231753531091,0.1164103996180369
clean_stageII_48h,440,moisture_4in,early_0_3h,51,611,0.8208200311464284,1.3072130427676962,1.031599535023205,-0.3855084255458098
clean_stageII_48h,440,moisture_4in,post3_late_storage,51,711,0.9672684027084195,0.5373885760510796,0.19413734190514317,0.06318451667457639
clean_stageII_48h,440,moisture_4in,post3_mid_storage,37,425,0.9003041561674661,0.9183951324162867,0.40745176122230775,0.11392891790267805
clean_stageII_48h,450,moisture_4in,early_0_3h,101,1212,0.8346766138676437,1.5989472429260985,0.9596587648193592,0.2545369507080067
clean_stageII_48h,450,moisture_4in,post3_late_storage,101,1923,0.9436705929373329,0.8462746091133397,0.3502443594384573,0.11601489762644135
clean_stageII_48h,450,moisture_4in,post3_mid_storage,70,900,0.9347545638628123,0.8531362174777312,0.5739465891574006,-0.0204241857810155
clean_stageII_48h,450,moisture_8in,early_0_3h,18,216,0.9017259575192526,0.7327890616126198,0.552805238653445,0.11891695260180757
clean_stageII_48h,450,moisture_8in,post3_late_storage,18,563,0.9854310507340795,0.3111013798269985,0.22692338813522772,-0.06469133544955918
clean_stageII_48h,450,moisture_8in,post3_mid_storage,11,168,0.9675690152772185,0.27274602065377224,0.20890184399291006,0.008095802147313133
clean_stageII_48h,455,moisture_4in,early_0_3h,98,1176,0.9801627474805247,1.2306787381038486,0.7381267017075819,0.2424006548056812
clean_stageII_48h,455,moisture_4in,post3_late_storage,98,1212,0.9949888015585678,0.6473879346897736,0.3705207798548154,0.05611731878837736
clean_stageII_48h,455,moisture_4in,post3_mid_storage,87,1096,0.9821320487933481,1.1626919536611406,0.5991344757797853,0.20176234390123624
clean_stageII_48h,460,moisture_4in,early_0_3h,36,432,0.9732745196957442,0.6619142285278099,0.4189518146354644,0.07197812170564778
clean_stageII_48h,460,moisture_4in,post3_late_storage,36,934,0.9840990906804524,0.40182471532278213,0.2824367271696933,-0.05147979708796412
clean_stageII_48h,460,moisture_4in,post3_mid_storage,32,646,0.9706628279023848,0.5721263741833084,0.45934466006896163,-0.13835962123290552
clean_stageII_48h,460,moisture_8in,early_0_3h,9,108,0.9422870309582213,0.6048348555879536,0.4833424099133517,0.004084074958615596
clean_stageII_48h,460,moisture_8in,post3_late_storage,9,339,0.9833588592367245,0.3223742185202841,0.18633757843085602,-0.025212489264623373
clean_stageII_48h,480,moisture_4in,early_0_3h,47,564,0.7361655634324226,1.8084319027434708,1.2633182669331888,0.1081193855684988
clean_stageII_48h,480,moisture_4in,post3_late_storage,47,1428,0.9842566745072435,0.4439034219957363,0.3591123774013934,0.014810539220851697
clean_stageII_48h,480,moisture_4in,post3_mid_storage,35,583,0.9637013965508074,0.7458155560464769,0.5656558635431671,-0.0916590094660064
clean_stageII_48h,490,moisture_12in,early_0_3h,8,96,0.9908234636405715,0.6383870331037393,0.4927082781525883,-0.06648974521577351
clean_stageII_48h,490,moisture_12in,post3_late_storage,8,125,0.9820594430808688,1.0662082762909826,0.5258429347017065,0.024306683773999936
clean_stageII_48h,490,moisture_4in,early_0_3h,32,384,0.7855319798503582,2.2837375951054413,1.3824758563391202,-0.22638346818155738
clean_stageII_48h,490,moisture_4in,post3_late_storage,32,834,0.9803352983510075,0.5826308389729813,0.43290898475153233,-0.03361551284793272
clean_stageII_48h,490,moisture_4in,post3_mid_storage,28,465,0.9788451288715224,0.6123523279180577,0.49307652636923516,-0.12552713341068558
clean_stageII_48h,490,moisture_8in,early_0_3h,14,168,0.982637934258471,0.7275206778211815,0.4166816766192733,0.09726370101901423
clean_stageII_48h,490,moisture_8in,post3_late_storage,14,225,0.9899501508972655,0.5557087694304156,0.24162041636714926,-0.04174715296154776
clean_stageII_48h,490,moisture_8in,post3_mid_storage,10,168,0.9412022337533903,0.6909885964584327,0.40294563588243326,0.037442500640306436
clean_stageII_48h_no405,110,moisture_4in,early_0_3h,42,501,0.9893127604057896,0.4973176446656336,0.2943144131619546,0.012581319536937707
clean_stageII_48h_no405,110,moisture_4in,post3_late_storage,42,484,0.9921484689201829,0.43562295933360545,0.20592403542682072,-0.03983877317171442
clean_stageII_48h_no405,110,moisture_4in,post3_mid_storage,33,372,0.9936783896673959,0.4136598586417728,0.26398436158192473,-0.02060828855305901
clean_stageII_48h_no405,121,moisture_4in,early_0_3h,13,156,0.9736979828522312,0.4618157833149486,0.2880898164532722,0.048512501904000846
clean_stageII_48h_no405,121,moisture_4in,post3_late_storage,13,279,0.9911721457276086,0.20821900393371362,0.12638573240783976,-0.061204085446178884
clean_stageII_48h_no405,121,moisture_4in,post3_mid_storage,12,219,0.9942609952354462,0.19584807843719643,0.13997949128221623,0.012754443475751071
clean_stageII_48h_no405,125,moisture_12in,early_0_3h,22,264,0.971454857037618,0.8021910298244451,0.5320113030783161,0.15891819175222707
clean_stageII_48h_no405,125,moisture_12in,post3_late_storage,22,472,0.9936543016897057,0.3605681227979896,0.2575458181643884,0.010673528301892655
clean_stageII_48h_no405,125,moisture_12in,post3_mid_storage,16,184,0.9839810764804412,0.5424588591674716,0.26410409213521246,0.05531916741477349
clean_stageII_48h_no405,125,moisture_16in,early_0_3h,24,288,0.9091509641303979,0.7071394513277185,0.5129376587395541,0.01067529504178524
clean_stageII_48h_no405,125,moisture_16in,post3_late_storage,24,397,0.9803540508393715,0.2640079031283793,0.18129096751305196,-0.042237792709508816
clean_stageII_48h_no405,125,moisture_16in,post3_mid_storage,10,91,0.8487230781722513,0.5681853135989368,0.353152173143535,-0.005719689339650485
clean_stageII_48h_no405,125,moisture_20in,early_0_3h,31,372,0.7181739448684944,0.8636520583002589,0.6219537648683544,0.03559559094488279
clean_stageII_48h_no405,125,moisture_20in,post3_late_storage,31,337,0.9948667328989673,0.11894223883148185,0.09910128457882451,-0.0038920393872543917
clean_stageII_48h_no405,125,moisture_4in,early_0_3h,73,876,0.9582088687757099,0.8858518044769598,0.6184155289126109,0.2776612558644267
clean_stageII_48h_no405,125,moisture_4in,post3_late_storage,73,1548,0.924910673225895,1.085638823945251,0.5896145386568956,0.1188242953731294
clean_stageII_48h_no405,125,moisture_4in,post3_mid_storage,66,1266,0.9733788820238181,0.5643122483193803,0.3877151537089641,-0.07097373161309345
clean_stageII_48h_no405,125,moisture_8in,early_0_3h,22,264,0.9605582275918951,0.6475458219609497,0.4385878402870435,0.058380463211660176
clean_stageII_48h_no405,125,moisture_8in,post3_late_storage,22,573,0.990381669204926,0.35737065378408184,0.2712753334367239,-0.010804601488692726
clean_stageII_48h_no405,125,moisture_8in,post3_mid_storage,18,500,0.9580912671642899,0.6985504849459974,0.49506772519450815,-0.11273319236974348
clean_stageII_48h_no405,130,moisture_4in,early_0_3h,41,492,0.9872778273846683,0.4121924158823549,0.3086426215192332,0.0069624976138694065
clean_stageII_48h_no405,130,moisture_4in,post3_late_storage,41,479,0.9859907435955245,0.4556713702895906,0.1952246877054047,0.0236012679117756
clean_stageII_48h_no405,130,moisture_4in,post3_mid_storage,37,386,0.9509536001894768,0.9135395988019219,0.35500480039259225,0.1254393316507245
clean_stageII_48h_no405,140,moisture_4in,early_0_3h,67,804,0.9842128654115107,0.8104071204384129,0.4952139296967625,0.24054548453197333
clean_stageII_48h_no405,140,moisture_4in,post3_late_storage,67,827,0.973770139879,1.0443736564688735,0.34464865982610815,0.13662108614150453
clean_stageII_48h_no405,140,moisture_4in,post3_mid_storage,54,722,0.994865641070769,0.46361042460765667,0.29555491684816815,0.03644063305753477
clean_stageII_48h_no405,140,moisture_8in,early_0_3h,9,108,0.9603187697245805,0.46495646020466624,0.28830284905271963,0.05956973185434232
clean_stageII_48h_no405,140,moisture_8in,post3_late_storage,9,120,0.9900331027714216,0.23413625639074725,0.1775868210548171,0.013314268599397484
clean_stageII_48h_no405,150,moisture_4in,early_0_3h,17,204,0.9704744368302864,0.6305017015775699,0.43994183973941225,-0.027056278923405674
clean_stageII_48h_no405,150,moisture_4in,post3_late_storage,19,340,0.9935733001697201,0.33412532058245586,0.25090524035267997,-0.03465319573235133
clean_stageII_48h_no405,150,moisture_4in,post3_mid_storage,14,218,0.6866637469048618,1.7275345793965053,1.3121727498496516,-0.6136332099627112
clean_stageII_48h_no405,160,moisture_4in,early_0_3h,81,972,0.9678540088922905,1.0099968048305428,0.47175220545269264,0.10726962164957254
clean_stageII_48h_no405,160,moisture_4in,post3_late_storage,81,1032,0.9775226188418747,0.8106343684929883,0.2912157933481446,0.06580539114822433
clean_stageII_48h_no405,160,moisture_4in,post3_mid_storage,70,829,0.9685486867554507,0.960555223038454,0.455531434865083,0.14935972810843628
clean_stageII_48h_no405,170,moisture_4in,early_0_3h,97,1164,0.9390208472672288,0.466308323212167,0.30201650775584477,0.09003859261630076
clean_stageII_48h_no405,170,moisture_4in,post3_late_storage,97,1404,0.1317144542288935,1.329577486668299,1.0211061409794822,-0.9172667338149211
clean_stageII_48h_no405,170,moisture_4in,post3_mid_storage,81,983,0.28618585524176265,1.0393300178990932,0.7389325479240317,-0.0582997426501496
clean_stageII_48h_no405,230,moisture_4in,early_0_3h,19,228,0.9801005603308162,0.3252345828671151,0.19772630738276356,0.06708922040314415
clean_stageII_48h_no405,230,moisture_4in,post3_late_storage,19,384,0.9864966723864522,0.24246182383332504,0.18178251664187908,-0.04922372420258372
clean_stageII_48h_no405,230,moisture_4in,post3_mid_storage,17,260,0.9968781089095177,0.10796834796812038,0.07025337082709691,0.0036989073212122816
clean_stageII_48h_no405,260,moisture_4in,early_0_3h,62,744,0.9227025233338103,2.6915933542038113,0.9715296506302954,0.7210623876144272
clean_stageII_48h_no405,260,moisture_4in,post3_late_storage,62,1033,0.9984974243066966,0.3460569647912511,0.24920235239573327,-0.03947567478114793
clean_stageII_48h_no405,260,moisture_4in,post3_mid_storage,60,907,0.9821506670516459,1.1617342027771935,0.7390188208953014,-0.251254945601201
clean_stageII_48h_no405,260,moisture_8in,early_0_3h,20,240,0.9965308618061268,0.4064198838455964,0.27791538292163603,-0.029656997571408404
clean_stageII_48h_no405,260,moisture_8in,post3_late_storage,20,413,0.997135774229244,0.3568243524466643,0.26646049981773823,-0.01353421534272012
clean_stageII_48h_no405,260,moisture_8in,post3_mid_storage,20,373,0.9948432645739529,0.44168537635958793,0.3541917174607746,-0.0016182365906994526
clean_stageII_48h_no405,270,moisture_4in,early_0_3h,70,825,0.9557039804490405,1.5231779810092592,0.8325811910487007,0.5204443374656121
clean_stageII_48h_no405,270,moisture_4in,post3_late_storage,69,934,0.9513587909054979,1.5850444352264452,0.43763037534486215,0.19769661966388483
clean_stageII_48h_no405,270,moisture_4in,post3_mid_storage,58,762,0.9708847722520696,1.283129541355173,0.4291838448883008,0.12812952060433636
clean_stageII_48h_no405,270,moisture_8in,early_0_3h,10,120,0.9889265216406979,0.4672901935954735,0.291211488721203,0.07484613762134665
clean_stageII_48h_no405,270,moisture_8in,post3_late_storage,10,204,0.9976067692256867,0.19343136736536512,0.11204657899970538,-0.0005267349012444303
clean_stageII_48h_no405,270,moisture_8in,post3_mid_storage,10,293,0.9322940847173256,0.9796778085162139,0.6206947346240416,-0.40064589980738
clean_stageII_48h_no405,275,moisture_4in,early_0_3h,40,480,0.9814319328630061,0.5019763151572583,0.32022069646784057,0.10913172009021035
clean_stageII_48h_no405,275,moisture_4in,post3_late_storage,40,645,0.9586181759448115,0.6277216193905684,0.2509173077336604,0.05360997172407285
clean_stageII_48h_no405,275,moisture_4in,post3_mid_storage,36,704,0.9209423308162314,0.9236010258547431,0.4958672949959963,0.09154094810935547
clean_stageII_48h_no405,280,moisture_4in,early_0_3h,19,228,0.9719091209077981,0.38395402015116686,0.24315443041777335,0.03983584715516861
clean_stageII_48h_no405,280,moisture_4in,post3_late_storage,19,286,0.9927201530821674,0.1965533383770018,0.11151128038042575,-0.04395338373058333
clean_stageII_48h_no405,280,moisture_4in,post3_mid_storage,18,241,0.9838090719966546,0.20825359329231452,0.16070711175857094,0.004226432608965732
clean_stageII_48h_no405,290,moisture_4in,early_0_3h,10,120,0.9173868082420567,0.413087095334809,0.27642732228290623,0.028107557091285963
clean_stageII_48h_no405,290,moisture_4in,post3_late_storage,10,269,0.9447871732569277,0.3319001333193053,0.20320549698545745,-0.11894726925450957
clean_stageII_48h_no405,303,moisture_4in,early_0_3h,59,708,0.5742510684729134,3.6792634674432136,1.9115028680174868,0.8160379118749564
clean_stageII_48h_no405,303,moisture_4in,post3_late_storage,59,1684,0.9462670683140497,0.8123803857828251,0.6144182691383612,0.10788661655933242
clean_stageII_48h_no405,303,moisture_4in,post3_mid_storage,49,1097,0.9684293626976179,0.6743378995578503,0.5396958248025022,0.0043344893622457
clean_stageII_48h_no405,303,moisture_8in,early_0_3h,18,216,0.9775797839017393,0.989638806309535,0.6403495081497155,0.1174209093571215
clean_stageII_48h_no405,303,moisture_8in,post3_late_storage,18,672,0.9718356104116344,0.8814098506354227,0.5182328235482574,-0.12080983105577794
clean_stageII_48h_no405,303,moisture_8in,post3_mid_storage,16,463,0.9540208077891423,0.9472133287554111,0.6392922322638707,-0.17178160957346486
clean_stageII_48h_no405,311,moisture_4in,early_0_3h,75,900,0.9583665160890757,0.5984980489370503,0.34428733384843624,0.2508098504048603
clean_stageII_48h_no405,311,moisture_4in,post3_late_storage,75,1143,0.9590030092723326,0.6392750942041141,0.25451367469886876,0.05095258862038829
clean_stageII_48h_no405,311,moisture_4in,post3_mid_storage,72,1268,0.5820005724416947,1.5836676478069662,1.0909303603734524,-0.5945256175555562
clean_stageII_48h_no405,315,moisture_4in,early_0_3h,28,336,0.9930127211560311,0.3889217284151022,0.2259756310497044,0.030176095971837378
clean_stageII_48h_no405,315,moisture_4in,post3_late_storage,28,521,0.9926455334594523,0.38751216230095925,0.24026893338193897,-0.006408071394987121
clean_stageII_48h_no405,315,moisture_4in,post3_mid_storage,26,389,0.9837704188133509,0.6217010295657766,0.44700473082018893,0.014407303021930247
clean_stageII_48h_no405,335,moisture_4in,early_0_3h,50,593,0.9853327196469115,0.7846385380031288,0.4261704390107793,0.12083519090047373
clean_stageII_48h_no405,335,moisture_4in,post3_late_storage,51,845,0.9816554714214912,0.8779427131093784,0.3970412992558768,0.03076130718139658
clean_stageII_48h_no405,335,moisture_4in,post3_mid_storage,43,741,0.9955243187568921,0.417311095886387,0.3291335032315005,0.027078575634232098
clean_stageII_48h_no405,335,moisture_8in,early_0_3h,12,144,0.9927355064075151,0.790098743728856,0.5729722247146252,0.007328135832782763
clean_stageII_48h_no405,335,moisture_8in,post3_late_storage,12,226,0.9967467586411488,0.5775900952737582,0.40366159545379565,-0.0770303799511511
clean_stageII_48h_no405,335,moisture_8in,post3_mid_storage,11,184,0.9966590211882422,0.5676482615926023,0.3519415933061779,-0.012496774196138854
clean_stageII_48h_no405,340,moisture_4in,early_0_3h,24,288,0.9741467624852527,0.5973925876150104,0.34851614479860477,0.08707482610079803
clean_stageII_48h_no405,340,moisture_4in,post3_late_storage,24,512,0.9876648778561539,0.2778794653583331,0.2087817308666293,0.018851977882653824
clean_stageII_48h_no405,340,moisture_4in,post3_mid_storage,23,544,0.9929305788167331,0.23650398132095676,0.17548579305108855,0.007400059088777666
clean_stageII_48h_no405,400,moisture_4in,early_0_3h,10,120,0.9928947120846047,0.13238543515249782,0.09414529151878051,0.00729627434835088
clean_stageII_48h_no405,400,moisture_4in,post3_late_storage,10,161,0.975095701487689,0.22650777283677606,0.13578088663216628,-0.04637431526960471
clean_stageII_48h_no405,420,moisture_4in,early_0_3h,71,852,0.916419853637037,1.4616963954779008,0.7536499946329527,0.40944889018415526
clean_stageII_48h_no405,420,moisture_4in,post3_late_storage,71,1158,0.9649794833370625,0.890276654267191,0.3622582054630443,0.07479020197138428
clean_stageII_48h_no405,420,moisture_4in,post3_mid_storage,64,950,0.9916543629542702,0.4636177641769327,0.3354839067311758,-0.016063152581005807
clean_stageII_48h_no405,425,moisture_4in,early_0_3h,9,108,0.9886555754267518,0.34421639021114475,0.2465621218459606,-0.051363646201650764
clean_stageII_48h_no405,425,moisture_4in,post3_late_storage,9,139,0.9934431989276177,0.2811765776516577,0.17329176459290138,-0.004474788916233865
clean_stageII_48h_no405,425,moisture_4in,post3_mid_storage,9,114,0.9891063048462578,0.3556685212999996,0.2772586738373426,0.022595175978977276
clean_stageII_48h_no405,430,moisture_4in,early_0_3h,44,528,0.9799513646625082,0.7151676317889224,0.4487967699233733,0.054431083496703385
clean_stageII_48h_no405,430,moisture_4in,post3_late_storage,44,729,0.9951996278106114,0.30454632848362806,0.22446093516664734,0.015628604807510053
clean_stageII_48h_no405,430,moisture_4in,post3_mid_storage,34,430,0.9039677265020694,1.4952793226286394,0.5608231753531091,0.1164103996180369
clean_stageII_48h_no405,440,moisture_4in,early_0_3h,51,611,0.8208200311464284,1.3072130427676962,1.031599535023205,-0.3855084255458098
clean_stageII_48h_no405,440,moisture_4in,post3_late_storage,51,711,0.9672684027084195,0.5373885760510796,0.19413734190514317,0.06318451667457639
clean_stageII_48h_no405,440,moisture_4in,post3_mid_storage,37,425,0.9003041561674661,0.9183951324162867,0.40745176122230775,0.11392891790267805
clean_stageII_48h_no405,450,moisture_4in,early_0_3h,101,1212,0.8346766138676437,1.5989472429260985,0.9596587648193592,0.2545369507080067
clean_stageII_48h_no405,450,moisture_4in,post3_late_storage,101,1923,0.9436705929373329,0.8462746091133397,0.3502443594384573,0.11601489762644135
clean_stageII_48h_no405,450,moisture_4in,post3_mid_storage,70,900,0.9347545638628123,0.8531362174777312,0.5739465891574006,-0.0204241857810155
clean_stageII_48h_no405,450,moisture_8in,early_0_3h,18,216,0.9017259575192526,0.7327890616126198,0.552805238653445,0.11891695260180757
clean_stageII_48h_no405,450,moisture_8in,post3_late_storage,18,563,0.9854310507340795,0.3111013798269985,0.22692338813522772,-0.06469133544955918
clean_stageII_48h_no405,450,moisture_8in,post3_mid_storage,11,168,0.9675690152772185,0.27274602065377224,0.20890184399291006,0.008095802147313133
clean_stageII_48h_no405,455,moisture_4in,early_0_3h,98,1176,0.9801627474805247,1.2306787381038486,0.7381267017075819,0.2424006548056812
clean_stageII_48h_no405,455,moisture_4in,post3_late_storage,98,1212,0.9949888015585678,0.6473879346897736,0.3705207798548154,0.05611731878837736
clean_stageII_48h_no405,455,moisture_4in,post3_mid_storage,87,1096,0.9821320487933481,1.1626919536611406,0.5991344757797853,0.20176234390123624
clean_stageII_48h_no405,460,moisture_4in,early_0_3h,36,432,0.9732745196957442,0.6619142285278099,0.4189518146354644,0.07197812170564778
clean_stageII_48h_no405,460,moisture_4in,post3_late_storage,36,934,0.9840990906804524,0.40182471532278213,0.2824367271696933,-0.05147979708796412
clean_stageII_48h_no405,460,moisture_4in,post3_mid_storage,32,646,0.9706628279023848,0.5721263741833084,0.45934466006896163,-0.13835962123290552
clean_stageII_48h_no405,460,moisture_8in,early_0_3h,9,108,0.9422870309582213,0.6048348555879536,0.4833424099133517,0.004084074958615596
clean_stageII_48h_no405,460,moisture_8in,post3_late_storage,9,339,0.9833588592367245,0.3223742185202841,0.18633757843085602,-0.025212489264623373
clean_stageII_48h_no405,480,moisture_4in,early_0_3h,47,564,0.7361655634324226,1.8084319027434708,1.2633182669331888,0.1081193855684988
clean_stageII_48h_no405,480,moisture_4in,post3_late_storage,47,1428,0.9842566745072435,0.4439034219957363,0.3591123774013934,0.014810539220851697
clean_stageII_48h_no405,480,moisture_4in,post3_mid_storage,35,583,0.9637013965508074,0.7458155560464769,0.5656558635431671,-0.0916590094660064
clean_stageII_48h_no405,490,moisture_12in,early_0_3h,8,96,0.9908234636405715,0.6383870331037393,0.4927082781525883,-0.06648974521577351
clean_stageII_48h_no405,490,moisture_12in,post3_late_storage,8,125,0.9820594430808688,1.0662082762909826,0.5258429347017065,0.024306683773999936
clean_stageII_48h_no405,490,moisture_4in,early_0_3h,32,384,0.7855319798503582,2.2837375951054413,1.3824758563391202,-0.22638346818155738
clean_stageII_48h_no405,490,moisture_4in,post3_late_storage,32,834,0.9803352983510075,0.5826308389729813,0.43290898475153233,-0.03361551284793272
clean_stageII_48h_no405,490,moisture_4in,post3_mid_storage,28,465,0.9788451288715224,0.6123523279180577,0.49307652636923516,-0.12552713341068558
clean_stageII_48h_no405,490,moisture_8in,early_0_3h,14,168,0.982637934258471,0.7275206778211815,0.4166816766192733,0.09726370101901423
clean_stageII_48h_no405,490,moisture_8in,post3_late_storage,14,225,0.9899501508972655,0.5557087694304156,0.24162041636714926,-0.04174715296154776
